stock1,stock2,pvalue_1on2,hr_1on2,pvalue_2on1,hr_2on1,pvalue_1on2_adj,pvalue_2on1_adj,cointegrated
2330.TW,3044.TW,0.42649064273339005,4.952477464039029,0.049413221827082736,0.17575747392326718,0.7282852850705274,0.39138214409937494,False
2330.TW,3081.TWO,0.5085100958335057,0.47226579211185016,0.34498560075448875,1.765960776994822,0.7636082857536459,0.6852238928360729,False
2330.TW,3105.TWO,0.19383899126705573,2.375484436121834,0.14813630565754904,0.3762402976683038,0.5881502472665797,0.5642601108275301,False
2330.TW,3189.TW,0.41040824655863717,1.9342502705057822,0.7029118958579409,0.4491421157165757,0.7218440953704399,0.8576814876064783,False
2330.TW,3231.TW,0.6604343949927995,18.57021325982411,0.026813950861468653,0.02152335572308722,0.8351408062883108,0.30677466361938327,False
2330.TW,3443.TW,0.06459177334733669,0.3133686748773823,0.052416402109106724,2.7990134738104797,0.4340567168941026,0.40219508541410737,False
2330.TW,3481.TW,0.5600136837440731,26.86137627836999,0.8567357504989751,0.028147752769986868,0.7797082692997906,0.9411498146550967,False
2330.TW,3533.TW,0.45267766487530003,0.7341473336881232,0.27593455637421416,0.9389783482018503,0.7431050816409195,0.6337345164348842,False
2330.TW,3653.TW,0.47581011697039155,0.36791352621158857,0.2009251184788059,1.9561258090929035,0.7516431731688717,0.5932960020206739,False
2330.TW,3661.TW,0.9009289151623089,0.33713969969847407,0.17180164358319222,0.5169050322574802,0.9634053926961775,0.5708903152517372,False
2330.TW,3665.TW,0.5796919907298815,0.6988613785084009,0.18680143314754089,1.1027149721559666,0.7901567791288316,0.5854110184833432,False
2330.TW,3711.TW,0.3927953816140251,2.6988190496719495,0.5855559540717082,0.3524654287613488,0.7133093956703287,0.7909837517549271,False
2330.TW,4938.TW,0.4574859428972107,35.63753252807609,0.22627920112239863,0.008477620748337918,0.7447506559108571,0.6037383688856064,False
2330.TW,4958.TW,0.6685196502971521,2.562705966271915,0.905864436927807,0.2792730261314221,0.8398914396053181,0.9652411144492598,False
2330.TW,5274.TWO,0.22418080579286026,0.09274940158092806,0.221053401742906,9.850428141728525,0.603314327504752,0.603314327504752,False
2330.TW,6139.TW,0.06658194027612567,2.4874347753701933,0.09867570108476187,0.3630254486467769,0.4414470406296032,0.49758742158382285,False
2330.TW,6223.TWO,0.031694205781650546,0.2342777010813694,0.03786561156947347,3.8931855908984225,0.3345722582673557,0.34592420139423896,False
2330.TW,6239.TW,0.08631491243758938,5.886283981751532,0.012665313922388085,0.13983650384800939,0.47743632374033007,0.22091629530198234,False
2330.TW,6274.TWO,0.5490854490653727,0.839768280110073,0.5729731205723586,0.9571645508071139,0.7774851657583627,0.7862984526513193,False
2330.TW,6415.TW,0.2751448623708104,2.2158973924771783,0.7059646334906534,0.18060549313957358,0.6337345164348842,0.8590384243714643,False
2330.TW,6488.TWO,0.6624175462946547,1.931992600795188,0.8619614576132901,0.3639822887338027,0.8360762387396353,0.9439011421253503,False
2330.TW,6515.TW,0.624490048878882,0.1224800278940037,0.5548716784427337,7.203580182543243,0.8113033113640177,0.7777285183266024,False
2330.TW,6669.TW,0.6030461365361167,0.4095396935790463,0.24942331872771722,1.512370092529851,0.7976016858757216,0.6215138433870986,False
2330.TW,6770.TW,0.19329203605654277,17.91941997289289,0.1555732147439251,0.04812088062952946,0.5876214785581768,0.5668107069759519,False
2330.TW,8046.TW,0.31718493641323364,1.4495392666082796,0.4846170519702887,0.6195411586770837,0.6655065647397298,0.7549953060504379,False
2330.TW,8069.TWO,0.8999473335264865,-6.268297629565698,0.5692063933209885,-0.03893991107801123,0.9630009683595524,0.7841277104462303,False
2330.TW,8299.TWO,0.24560676327792663,0.5644326589854969,0.17184498340577326,1.6079670286403995,0.6197444967455666,0.5708903152517372,False
2337.TW,2344.TW,0.22324651265405032,0.9590780652882477,0.21137351860979897,0.7796172874003449,0.603314327504752,0.601142543605498,False
2337.TW,2345.TW,0.5764370909528675,0.09004331162510609,0.19546039010472277,9.599221921633607,0.788678608796208,0.5885773573387804,False
2337.TW,2356.TW,0.522416068469581,4.266656619044368,0.2250485605623594,0.08918487679068687,0.7673705122206659,0.603314327504752,False
2337.TW,2357.TW,0.9745835002061087,0.08569257412615687,0.26420854860432974,0.17019267990421494,0.9935707483468993,0.6298384519380288,False
2337.TW,2360.TW,0.1727487559331628,0.07922127603374912,0.13092977606783768,11.745030676524447,0.5708903152517372,0.5450194658850359,False
2337.TW,2368.TW,0.1619255596002921,0.14796116475476973,0.0849858922035811,6.144117582995994,0.5668107069759519,0.47438581719707507,False
2337.TW,2376.TW,0.862462536782153,0.5492189255547459,0.5609567614688911,0.22365628278269511,0.9439247473156978,0.7800055230258426,False
2337.TW,2379.TW,0.5972477370866974,0.3385337390216018,0.9047817035782719,0.461605567917714,0.7925781824178062,0.964616966540362,False
2337.TW,2382.TW,0.2548884360917197,1.3407682642804593,0.059008579651222366,0.4017789928873202,0.6263309376480133,0.42221616796527073,False
2337.TW,2383.TW,0.616143377871841,0.03551538965268987,0.6282104542370799,24.694278881615,0.8030745864299375,0.8121700161704167,False
2337.TW,2395.TW,0.44384734829200173,0.623858505231057,0.5512246119289115,0.8087088031003461,0.7344797185826081,0.7774851657583627,False
2337.TW,2404.TW,0.6565954418485132,0.1924287637458198,0.16194924232360686,1.4013999754721262,0.8312289907689622,0.5668107069759519,False
2337.TW,2408.TW,0.2524217762244971,0.42867334269291224,0.31654535500673964,1.7480257820668532,0.6257481890271236,0.6655065647397298,False
2337.TW,2449.TW,0.3174319481901735,0.7051128268678423,0.11267994546765764,1.0537322763919936,0.6655065647397298,0.5243066850331825,False
2337.TW,2454.TW,0.20130100411767887,0.04454969842608356,0.03312039408495167,14.13375472646266,0.5938565666761838,0.3387829266712026,False
2337.TW,2492.TW,0.3091422981159496,0.33449061882627673,0.7871114191491217,1.3582865179996948,0.6588758875716667,0.9027882320962978,False
2337.TW,3008.TW,0.6862334510928609,0.05457977550837029,0.6973849580498216,7.6687022926225765,0.8483552689676475,0.8555160592217642,False
2337.TW,3017.TW,0.008298934252502046,0.08578902227369763,0.00487890328924171,10.363445279017093,0.18020542948290158,0.13310648973726102,False
2337.TW,3034.TW,0.9014838138965294,0.21870150528629748,0.5256430723303738,0.14870230275648932,0.9636759323368125,0.7673705122206659,False
2337.TW,3036.TW,0.0203860104163092,1.0372867186394328,0.010347551268275954,0.8319960433534945,0.2722205571033028,0.1989721906526316,False
2337.TW,3037.TW,0.07631926697522548,0.17649298193579982,0.11554873547077321,5.172573035755441,0.4528087364031965,0.5325730268597954,False
2337.TW,3044.TW,0.07918329585918471,0.6307297008925722,0.05280038660644927,1.259391838416589,0.4612282488732073,0.40235508161640743,False
2337.TW,3081.TWO,0.22412819973788528,0.06525400125045443,0.14725100728707835,13.72865556563725,0.603314327504752,0.5638729948376409,False
2337.TW,3105.TWO,7.88694676694966e-05,0.3229483208855787,5.460702303040628e-05,2.8778784623562506,0.020979278400086097,0.017430561751305685,True
2337.TW,3189.TW,0.5910610455303713,0.25669703267132654,0.8104085734549127,3.3536540521632228,0.7916099866389914,0.9170041001882003,False
2337.TW,3231.TW,0.7505866993544322,1.7901431666091232,0.17701966385915252,0.1167366309919194,0.8850656610045613,0.5759905882144901,False
2337.TW,3443.TW,0.08218326743889959,0.04013382580960713,0.0274760457770962,20.16908830742195,0.4684446244017277,0.3117067007615834,False
2337.TW,3481.TW,0.5693144412030247,3.447041672145406,0.9701578711233751,0.2032302255507481,0.7841277104462303,0.9935014195142168,False
2337.TW,3533.TW,0.699566880986074,0.10524257929035571,0.21001388412115413,7.573386716721258,0.8562183604706857,0.6002338130982655,False
2337.TW,3653.TW,0.10916856592054586,0.04966440631644767,0.07870568351122248,14.856707562607035,0.5124500917917388,0.4612282488732073,False
2337.TW,3661.TW,0.892987590574352,0.04271097149767113,0.15259636502342472,3.684398634240455,0.96038288042902,0.5668107069759519,False
2337.TW,3665.TW,0.1666151602832905,0.09161496480120555,0.07266126608335244,8.133265470858358,0.5682004184019906,0.4464041616089124,False
2337.TW,3711.TW,0.5853542422715897,0.35032236296152863,0.6871517992921269,2.5741681871508026,0.7909837517549271,0.8488345755961567,False
2337.TW,4938.TW,0.29707358543989126,5.213560243081057,0.12660561987613989,0.06977937124426073,0.6454320192408958,0.5450194658850359,False
2337.TW,4958.TW,0.6095342059020167,0.33169350221087424,0.8758153199739392,2.0337308332993427,0.7998186460409389,0.9492707984233664,False
2337.TW,5274.TWO,0.052143495541673995,0.01242948114198441,0.049885477288415,74.27168705721124,0.4010651512506588,0.3924739540730184,False
2337.TW,6139.TW,0.43755430025939074,0.30889414243524027,0.5668361049831762,2.5364209996212312,0.7322634660357938,0.7841277104462303,False
2337.TW,6223.TWO,0.05352271175755611,0.030898385924246773,0.06729741870925045,28.889248524761634,0.4029763788469192,0.441742279505399,False
2337.TW,6239.TW,0.1913960006302089,0.7182797701792629,0.0644409846172238,0.9600619989086004,0.5862643525026431,0.4340567168941026,False
2337.TW,6274.TWO,0.5863628159868298,0.1080608387461751,0.7198906301838073,6.929817090904605,0.7914038514291589,0.864844144353298,False
2337.TW,6415.TW,0.5079546204719501,0.31155131335314923,0.7930362267818052,1.4286873302521372,0.7636082857536459,0.9063271163220631,False
2337.TW,6488.TWO,0.4657173562336414,0.23552444670175707,0.570826568699653,2.4965316893335165,0.7485245725567893,0.785040244415895,False
2337.TW,6515.TW,0.14242352664292868,0.016836746446516657,0.10228530287337678,55.71441667502718,0.5602656262940361,0.5019085811928344,False
2337.TW,6669.TW,0.6657894957356727,0.04487411870512785,0.23990214326699028,9.323614531522988,0.838343223032847,0.6148380614650159,False
2337.TW,6770.TW,0.45359789141238305,2.3031155237807472,0.3832135706399701,0.3479778810470006,0.7432671814108454,0.7052454256180722,False
2337.TW,8046.TW,0.49829760477481505,0.19428947779441008,0.6053556967961641,4.672139036558235,0.7589318290757685,0.7987992493482248,False
2337.TW,8069.TWO,0.9483209709360106,-0.8932698388817651,0.4502336127354686,-0.3122153955449126,0.9872403281083781,0.7404150911136608,False
2337.TW,8299.TWO,0.3282973352770414,0.07127796566436448,0.23475234669375122,11.424747191309004,0.6745208594540703,0.6093136992901628,False
2344.TW,2345.TW,0.16182346705378842,0.07067930427800599,0.06455161121108452,9.269351190836582,0.5668107069759519,0.4340567168941026,False
2344.TW,2356.TW,0.4247985198867166,4.551046417691294,0.2721682117013943,0.11702732749699771,0.7282852850705274,0.6328409133155194,False
2344.TW,2357.TW,0.9883298015957463,0.09021986052908357,0.27929783603833513,0.22043083067139585,0.9965334775141048,0.6348475462705305,False
2344.TW,2360.TW,0.3447489096012393,0.0625849407865886,0.1648301652134227,11.414441470908514,0.6852238928360729,0.5669379485449833,False
2344.TW,2368.TW,0.47536559870780476,0.11621159991380557,0.21723926041534397,5.936544875524554,0.7516431731688717,0.6029806254311113,False
2344.TW,2376.TW,0.9599587105195028,0.45264565960513437,0.5378931145886472,0.22676000948702713,0.9895682492838545,0.7730548499626123,False
2344.TW,2379.TW,0.5853222604533874,0.3971554089115307,0.9841522169740697,0.6661960605222451,0.7909837517549271,0.9955288534735516,False
2344.TW,2382.TW,0.3640587759642421,1.2206190185194314,0.03696454463579146,0.4499726674208562,0.6993197704544165,0.34399657865144706,False
2344.TW,2383.TW,0.2479593571266659,0.028437050346465688,0.17639585875327873,24.324101633410876,0.6198310750871392,0.5751333821659507,False
2344.TW,2395.TW,0.7829736787977641,0.49027400515262276,0.6143642933769581,0.7818391888975404,0.9004874188875165,0.8023939543613954,False
2344.TW,2404.TW,0.4685170599465844,0.20658702223498343,0.0749251179075751,1.850834768933329,0.749786863292147,0.4487072727222884,False
2344.TW,2408.TW,0.00398429976088557,0.4429419747090433,0.003747964433950763,2.2219827941876034,0.12052637552579547,0.11929942628026285,False
2344.TW,2449.TW,0.709228872111881,0.6571414805692616,0.27979227015093033,1.2081004541112366,0.8597999354534928,0.6348475462705305,False
2344.TW,2454.TW,0.42035358868511297,0.04042535542284452,0.10211906091052547,15.7775340715847,0.7268002380224504,0.5019085811928344,False
2344.TW,2492.TW,0.6425163466920922,0.374047960964645,0.8363984955037609,1.8685608164516778,0.8216795587504642,0.9305625645339856,False
2344.TW,3008.TW,0.5521451037730276,0.05759124513869615,0.8793515207499156,9.954491940069932,0.7774851657583627,0.9524567540664168,False
2344.TW,3017.TW,0.748224067557935,0.06641536448167712,0.5198961733021006,9.869916954200455,0.8839123699648145,0.7665308670377043,False
2344.TW,3034.TW,0.9791931443605891,0.13195431632780588,0.5460739297656284,0.11037278991078366,0.9951023516355849,0.7771903871202748,False
2344.TW,3036.TW,0.8090095261946836,0.7842973688664993,0.12302170422742931,0.7738837003766912,0.9167051500225168,0.5440439386473389,False
2344.TW,3037.TW,0.3203271602124769,0.14182578927922979,0.5217149668765699,5.113366215950439,0.6682903891491675,0.7673705122206659,False
2344.TW,3044.TW,0.5202487746924196,0.5451003438137849,0.2247457538671156,1.3389567408021938,0.7665308670377043,0.603314327504752,False
2344.TW,3081.TWO,0.275676033716696,0.046695478442891715,0.09609178409490982,12.085599262936427,0.6337345164348842,0.4929496390647911,False
2344.TW,3105.TWO,0.3695891034142687,0.2473920207057015,0.1347467764394486,2.712049449836787,0.7031359503823245,0.5493125292397445,False
2344.TW,3189.TW,0.32605258588388053,0.2184717069614014,0.5304116645763354,3.511277164337422,0.6718428315146594,0.7684830285243445,False
2344.TW,3231.TW,0.667941781724094,2.3898914891470975,0.09643613966451958,0.19172117010107606,0.8397283053419883,0.4929496390647911,False
2344.TW,3443.TW,0.047564176870296127,0.03420985221557933,0.01768552720178651,21.14946578385011,0.3824303591183507,0.25685222301774885,False
2344.TW,3481.TW,0.5541286817356752,3.383438986897879,0.8451736896120143,0.24539890050375235,0.7774851657583627,0.9359989990712727,False
2344.TW,3533.TW,0.43124461403275305,0.06724579296600629,0.5224335580311532,5.953005274413724,0.7293996897852223,0.7673705122206659,False
2344.TW,3653.TW,0.8369931381205367,0.03658786807041538,0.30768787326884306,13.464397631661207,0.9306410097347945,0.658270570693128,False
2344.TW,3661.TW,0.9677729900761526,0.030601958007853574,0.18423694008511682,3.2474978738274496,0.9917834064320024,0.5837457490770517,False
2344.TW,3665.TW,0.22376587031451572,0.06771672618747815,0.434003186194477,7.395490446540978,0.603314327504752,0.7314740015690061,False
2344.TW,3711.TW,0.1456594099858181,0.3022994882042961,0.30982854237000995,2.7326182656532105,0.5638729948376409,0.6588758875716667,False
2344.TW,4938.TW,0.7520783734416671,3.6557302779583316,0.28437876573586235,0.060192072810794625,0.8855481939543894,0.6373544054500663,False
2344.TW,4958.TW,0.5538676443028558,0.2887054203207221,0.6305702840907753,2.177629266201105,0.7774851657583627,0.812587947847297,False
2344.TW,5274.TWO,0.4535182030582456,0.009973542908184495,0.6154970306159153,73.3149001414693,0.7432671814108454,0.8030745864299375,False
2344.TW,6139.TW,0.230560050126696,0.29105640565854685,0.17129965320011487,2.9400947524934997,0.606716966203144,0.5708903152517372,False
2344.TW,6223.TWO,0.49805553368309524,0.025769951043397857,0.45918550633055155,29.64056945570764,0.7589318290757685,0.7459135553216899,False
2344.TW,6239.TW,0.056358406042738625,0.7425359653018779,0.026648581176184,1.2209436950662351,0.41642600020467985,0.3059793924977674,False
2344.TW,6274.TWO,0.26508222731904585,0.09454144621253441,0.1980604812903602,7.4584430327973035,0.6301008948668586,0.5919560452048968,False
2344.TW,6415.TW,0.5627606138851728,0.24441800183132617,0.5584333975284267,1.3788381598523802,0.7810138606615095,0.7780529921042069,False
2344.TW,6488.TWO,0.6611348620694018,0.22849545756950412,0.480954193556973,2.9795533053090066,0.83521800724182,0.7524995405581755,False
2344.TW,6515.TW,0.7017845185474145,0.012491555246237063,0.509341223942578,50.85087462089831,0.8576172217470701,0.7636082857536459,False
2344.TW,6669.TW,0.8269520796947527,0.04671422838959073,0.253279028891931,11.940157490521962,0.9259274218139959,0.6257481890271236,False
2344.TW,6770.TW,0.4266687908105391,2.2013972165724542,0.2341706905171535,0.40917286729046254,0.7282852850705274,0.6093136992901628,False
2344.TW,8046.TW,0.17276943751039414,0.1514775193549922,0.4247648153605955,4.481126040886911,0.5708903152517372,0.7282852850705274,False
2344.TW,8069.TWO,0.9940932547650337,-0.6820809970063559,0.5365173053287912,-0.2932784093818582,0.9973369613847807,0.7714248822565322,False
2344.TW,8299.TWO,0.02629379350194872,0.06699921491534894,0.03414675205373519,13.210933736331862,0.3047488933465974,0.3396173230894244,False
2345.TW,2356.TW,0.33888750673374435,52.621606247632506,0.09496915473022682,0.01031770370654821,0.682048500311546,0.4920242422835462,False
2345.TW,2357.TW,0.823110150276401,2.4648197407473376,0.21384167604061938,0.045919619280122975,0.9244783953843322,0.6020077449438604,False
2345.TW,2360.TW,0.046322504737286795,0.8290248290106115,0.041008911809332325,1.1529096831874852,0.3801065534453306,0.35765149315679995,False
2345.TW,2368.TW,0.15385492983131882,1.564105383278935,0.10609422717738398,0.6092467410867557,0.5668107069759519,0.5086408441916881,False
2345.TW,2376.TW,0.5771630305771652,9.351614932206733,0.3168721835008147,0.03572215504841178,0.7887513174116074,0.6655065647397298,False
2345.TW,2379.TW,0.4172072899624658,4.717142180647312,0.7344678723990152,0.06033418830619175,0.7253675132883061,0.8769029654967255,False
2345.TW,2382.TW,0.03789811557697645,15.38873740476883,0.004596378793215739,0.043256554122358834,0.34592420139423896,0.12757948789517076,False
2345.TW,2383.TW,0.19111102926064327,0.38694156388370327,0.3449615587540855,2.523716541527541,0.5860003894332116,0.6852238928360729,False
2345.TW,2395.TW,0.24369252626541704,7.6323086719230675,0.2400025766245018,0.09280629249693145,0.6178447528508428,0.6148380614650159,False
2345.TW,2404.TW,0.49499235763986943,2.400653432622987,0.14271342144357047,0.1639974182035191,0.758788907946202,0.5603213299481881,False
2345.TW,2408.TW,0.5293706909599303,4.117557885368126,0.7152066205218349,0.1574985270990732,0.7684830285243445,0.8630432294236093,False
2345.TW,2449.TW,0.7837007251259325,6.452509606985128,0.326206718247529,0.09045149611299384,0.9004941377256934,0.6718428315146594,False
2345.TW,2454.TW,0.26310593803504967,0.5247838963424276,0.19174811529221786,1.5617399096787008,0.6286183788981127,0.5862643525026431,False
2345.TW,2492.TW,0.3682925965000464,3.8312159424362053,0.39611025652437315,0.1459350147349605,0.7018447570317302,0.7149622212449926,False
2345.TW,3008.TW,0.21915068656719128,0.6568123861266981,0.4888469196412255,0.8656590912504478,0.603314327504752,0.7549953060504379,False
2345.TW,3017.TW,0.07872196789404245,0.8904379685220236,0.04991993275490146,1.0090008626365234,0.4612282488732073,0.3924739540730184,False
2345.TW,3034.TW,0.4847343062126797,4.214200578321108,0.31078216068095105,0.02687797533742055,0.7549953060504379,0.65964352778199,False
2345.TW,3036.TW,0.002060422055617764,10.422821445778691,0.0005495359113735167,0.07841933743978553,0.0838349497241599,0.047724201279063676,False
2345.TW,3037.TW,0.020151494421311363,1.8695133978365144,0.03315426856209579,0.5139527564895093,0.27140746916804165,0.3387829266712026,False
2345.TW,3044.TW,0.011936727673410868,6.929728521427467,0.008079739280414751,0.12979239319635621,0.21286052923758375,0.17879434810334932,False
2345.TW,3081.TWO,0.13465448826574633,0.6877248245535813,0.10208636475592048,1.357222311926263,0.5493125292397445,0.5019085811928344,False
2345.TW,3105.TWO,0.28668914280950547,3.3068230979087145,0.2231777259063611,0.27641767370197,0.6387046244379315,0.603314327504752,False
2345.TW,3189.TW,0.3304864142143238,2.732929565778755,0.5957145725238189,0.3349201510248024,0.6770941169269072,0.7916406808892713,False
2345.TW,3231.TW,0.7183675071729204,21.81529669066882,0.14951388768958268,0.013344304433063692,0.864844144353298,0.5663930802890559,False
2345.TW,3443.TW,0.2398232771608555,0.44078091462097624,0.04869316881521303,2.077848670959377,0.6148380614650159,0.3869712837565644,False
2345.TW,3481.TW,0.22498132332170356,36.571586148435095,0.5696717294877218,0.020225580208969807,0.603314327504752,0.7841277104462303,False
2345.TW,3533.TW,0.3998561844738495,1.1324366755977127,0.36146728290077124,0.7644128931155236,0.7159011219728361,0.697162276144569,False
2345.TW,3653.TW,0.64206219697012,0.4841764835800555,0.33598980127921724,1.358615126240169,0.8216795587504642,0.6806602835638146,False
2345.TW,3661.TW,0.84733320920647,0.692740070240674,0.05599715555042056,0.5605481183371558,0.9375000359747149,0.41471675293954163,False
2345.TW,3665.TW,0.4030563322044123,0.9680745696124299,0.22539393421866588,0.8061628254930908,0.7180656213076341,0.603314327504752,False
2345.TW,3711.TW,0.28787070967674194,3.6811462050209607,0.29519102925311,0.2537275062493619,0.639568127326856,0.6449348154523801,False
2345.TW,4938.TW,0.09316656971008441,59.6944741924537,0.012375272713601341,0.007494492232924649,0.48577332187852323,0.2175205605048846,False
2345.TW,4958.TW,0.6415359562489013,3.877959634742522,0.8530873524511159,0.22303612977007964,0.821413065522059,0.9389844238013662,False
2345.TW,5274.TWO,0.010255440909154824,0.13096210912964368,0.009389905937436006,7.340596915424454,0.1983961659516497,0.18830862439467722,False
2345.TW,6139.TW,0.40876136583724615,3.2367409616266816,0.3093117150178937,0.24930732466563849,0.721289957853963,0.6588758875716667,False
2345.TW,6223.TWO,0.0021604641519735778,0.3286356906198285,0.0029266835809575328,2.8822430846882545,0.0841000191841422,0.1026261134529176,False
2345.TW,6239.TW,0.2141680039045723,7.1780746576824095,0.02091088162904787,0.08999720933175726,0.6020077449438604,0.2758162568591769,False
2345.TW,6274.TWO,0.3573511580134112,1.2352006952498567,0.5249296691580243,0.7430300740615257,0.6946802048592013,0.7673705122206659,False
2345.TW,6415.TW,0.14122306443997323,3.8011937354662733,0.2879589488654938,0.1635095182245182,0.5602656262940361,0.639568127326856,False
2345.TW,6488.TWO,0.6318282776557462,2.744840266844508,0.8301935691401754,0.27291888863711045,0.8135521832501581,0.9268319404814387,False
2345.TW,6515.TW,0.2925250578090785,0.17045423505156523,0.15511173693387603,5.2909375959025216,0.6435906861699658,0.5668107069759519,False
2345.TW,6669.TW,0.6034085665579991,0.5312656421222652,0.20843947343051827,1.0354175811107984,0.7976016858757216,0.5977886785177128,False
2345.TW,6770.TW,0.5518367585171471,20.55478825409954,0.40646028980443155,0.02913160085594412,0.7774851657583627,0.7199895921508022,False
2345.TW,8046.TW,0.011095990270597992,2.04393522661585,0.03755846077062911,0.46105106868625806,0.20750617630762927,0.34592420139423896,False
2345.TW,8069.TWO,0.9434300080711011,-5.250506125108886,0.5615725205602552,-0.017214255346121962,0.9856263375850706,0.7800651222123534,False
2345.TW,8299.TWO,0.49412459252300517,0.685736876017642,0.3798613257842863,1.031013220733346,0.7582723222145489,0.7052454256180722,False
2356.TW,2357.TW,0.7237669009291591,0.07273655466026402,0.4681708690386313,6.911095422528215,0.8672161966088122,0.749786863292147,False
2356.TW,2360.TW,0.41890528620985135,0.008501391026152577,0.4735851345957898,60.297428306958466,0.7258954776653802,0.7516431731688717,False
2356.TW,2368.TW,0.3108094817619401,0.014931734624360657,0.38826681749095615,29.66323519916879,0.65964352778199,0.7094148147859943,False
2356.TW,2376.TW,0.3394072608442633,0.18330189126034846,0.21462556821620088,3.5710754804880267,0.6822739382013273,0.6020077449438604,False
2356.TW,2379.TW,0.013984153257626085,0.09387640992626183,0.0039692292679264825,6.123814531363728,0.22784568755375081,0.12052637552579547,False
2356.TW,2382.TW,0.026290269581613884,0.23235585840525547,0.01974705908544201,3.331068828647303,0.3047488933465974,0.2701837779414866,False
2356.TW,2383.TW,0.10206916852903097,0.004162942652171846,0.2478549440012875,138.4766881741246,0.5019085811928344,0.6198310750871392,False
2356.TW,2395.TW,0.022277661240385948,0.10666331859519343,0.10565142516861453,6.614814009000158,0.2799617900760313,0.5086408441916881,False
2356.TW,2404.TW,0.04673974599991312,0.03209556725096347,0.019035524355269853,11.182364568441937,0.3801065534453306,0.265244990344046,False
2356.TW,2408.TW,0.10511192781540218,0.05015977095976128,0.4024186713787355,9.785282690196897,0.507590429026874,0.7180656213076341,False
2356.TW,2449.TW,0.6519157972325866,0.056204853474457625,0.3713685963545843,4.018296353977673,0.8273020370038804,0.7037836288850602,False
2356.TW,2454.TW,0.0023451677715300005,0.007347067101112748,0.006036493051670893,111.51242589161458,0.08911637531814003,0.15782364443122415,False
2356.TW,2492.TW,7.246114239062373e-05,0.06573027838430344,0.000145224902348968,12.769367768516341,0.020979278400086097,0.02413539962159338,True
2356.TW,3008.TW,0.016223177609763436,0.010730405404435383,0.046724453513971705,72.1278088548126,0.24412737956273362,0.3801065534453306,False
2356.TW,3017.TW,0.49639899749821226,0.00827299668493703,0.38849946035375543,47.811433620423344,0.7589318290757685,0.7094337971677273,False
2356.TW,3034.TW,0.18811245851788244,0.09893297849527008,0.08318577691386964,3.218129240607377,0.5854110184833432,0.47087473305096794,False
2356.TW,3036.TW,0.5974132540404893,0.10563026022740596,0.4112620038066239,4.053286189378298,0.7925781824178062,0.7218440953704399,False
2356.TW,3037.TW,0.17835635392725552,0.020397589953817845,0.29059419929251185,28.599242044677773,0.5769651656931043,0.6419215807208981,False
2356.TW,3044.TW,0.07596486811874148,0.07920611284030495,0.069553918220202,7.566112036530358,0.45238779670713214,0.44224342744511946,False
2356.TW,3081.TWO,0.484000991161039,0.006300173587459512,0.5509425267508881,63.41176675615447,0.7549953060504379,0.7774851657583627,False
2356.TW,3105.TWO,0.4953997757393124,0.030682729374585074,0.4913391506991668,13.080666802832255,0.758788907946202,0.7561979599960176,False
2356.TW,3189.TW,0.12820497097283162,0.03311982279362057,0.4137888985227455,20.700550369673955,0.5450194658850359,0.7233848910851711,False
2356.TW,3231.TW,0.6476209948196547,0.4030389190578385,0.17876520954588976,1.2573692969336394,0.8252320221414523,0.5769651656931043,False
2356.TW,3443.TW,0.07167752792853657,0.004708616427162228,0.15141304108189324,113.2049702812032,0.4459935071108942,0.5668107069759519,False
2356.TW,3481.TW,0.05071088295670737,0.5165712388595529,0.5109865518760742,1.4570298971027569,0.3952218037033925,0.764535149671262,False
2356.TW,3533.TW,0.5875237683844199,0.010357496904772182,0.16874472468776636,35.65742176874791,0.7915744025167095,0.5699821811675664,False
2356.TW,3653.TW,0.6746857754176062,0.003427366282940352,0.3558281476842069,49.049470343866986,0.8419846668385682,0.6925630776877978,False
2356.TW,3661.TW,0.3472713070942861,0.009185260962971302,0.09693156362024274,37.906626648875346,0.6863715246098832,0.4929496390647911,False
2356.TW,3665.TW,0.555864284820656,0.007680859685063041,0.373710768227404,32.621568276840264,0.7777285183266024,0.7037836288850602,False
2356.TW,3711.TW,0.16600026433353926,0.04100580219997671,0.26649004012226163,14.414873821492332,0.5669379485449833,0.6301008948668586,False
2356.TW,4938.TW,0.2676263803075613,0.935367143466613,0.1311551886503987,0.5989233452028997,0.6301123004126558,0.5450194658850359,False
2356.TW,4958.TW,0.0012322365307318617,0.05063349249792651,0.009439028791713143,14.852202741473462,0.062433317557080995,0.18830862439467722,False
2356.TW,5274.TWO,0.3248512151837017,0.0013670937718728584,0.41797256517798603,390.80946147435805,0.6718172773512736,0.7258805375669921,False
2356.TW,6139.TW,0.022186448858005338,0.03544849930646536,0.4686167895575919,13.92534607439133,0.2799233678265919,0.749786863292147,False
2356.TW,6223.TWO,0.1296512451705838,0.0035458813309646093,0.22969663912956423,158.6065521491847,0.5450194658850359,0.6063346118644085,False
2356.TW,6239.TW,0.19871693681729163,0.10121540136240624,0.17628265450936942,6.472152204390493,0.5923676401012171,0.5751333821659507,False
2356.TW,6274.TWO,0.03953175479065923,0.015549873946879489,0.03893056089911808,47.70641546173967,0.351491257080179,0.35007296171687396,False
2356.TW,6415.TW,0.01323856192278121,0.05504777383377491,0.08656258888946428,12.076576674599377,0.22719080461030983,0.47743632374033007,False
